Province.State,Country.Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO.Region
0,New Zealand,-40.9006,174.886,2020-05-19,1503.0,21.0,1447.0,35.0,Western Pacific
0,Nicaragua,12.865416,-85.207229,2020-05-19,254.0,17.0,199.0,38.0,Americas
0,Niger,17.607789,8.081666,2020-05-19,914.0,55.0,734.0,125.0,Africa
0,Nigeria,9.082,8.6753,2020-05-19,6401.0,192.0,1734.0,4475.0,Africa
0,North Macedonia,41.6086,21.7453,2020-05-19,1839.0,106.0,1351.0,382.0,Europe
0,Norway,60.472,8.4689,2020-05-19,8267.0,233.0,32.0,8002.0,Europe
0,Oman,21.512583,55.92325500000001,2020-05-19,5671.0,27.0,1574.0,4070.0,Eastern Mediterranean
0,Pakistan,30.3753,69.3451,2020-05-19,45898.0,985.0,13101.0,31812.0,Eastern Mediterranean
0,Panama,8.538,-80.7821,2020-05-19,9867.0,281.0,6194.0,3392.0,Americas
0,Papua New Guinea,-6.314993,143.95555,2020-05-19,8.0,0.0,8.0,0.0,Western Pacific
0,Paraguay,-23.4425,-58.4438,2020-05-19,829.0,11.0,230.0,588.0,Americas
0,Peru,-9.19,-75.0152,2020-05-19,99483.0,2914.0,36524.0,60045.0,Americas
0,Philippines,12.879721,121.774017,2020-05-19,12942.0,837.0,2843.0,9262.0,Western Pacific
0,Poland,51.9194,19.1451,2020-05-19,19268.0,948.0,7903.0,10417.0,Europe
0,Portugal,39.3999,-8.2245,2020-05-19,29432.0,1247.0,6431.0,21754.0,Europe
0,Qatar,25.3548,51.1839,2020-05-19,35606.0,15.0,5634.0,29957.0,Eastern Mediterranean
0,Romania,45.9432,24.9668,2020-05-19,17191.0,1137.0,10166.0,5888.0,Europe
0,Russia,61.52401,105.318756,2020-05-19,299941.0,2837.0,76130.0,220974.0,Europe
0,Rwanda,-1.9403,29.8739,2020-05-19,308.0,0.0,209.0,99.0,Africa
0,Saint Lucia,13.9094,-60.9789,2020-05-19,18.0,0.0,18.0,0.0,Americas
0,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-19,17.0,0.0,14.0,3.0,Americas
0,San Marino,43.9424,12.4578,2020-05-19,655.0,41.0,211.0,403.0,Europe
0,Saudi Arabia,23.885942,45.079162,2020-05-19,59854.0,329.0,31634.0,27891.0,Eastern Mediterranean
0,Senegal,14.4974,-14.4524,2020-05-19,2617.0,30.0,1133.0,1454.0,Africa
0,Serbia,44.0165,21.0059,2020-05-19,10733.0,234.0,4904.0,5595.0,Europe
0,Seychelles,-4.6796,55.492,2020-05-19,11.0,0.0,11.0,0.0,Africa
0,Singapore,1.2833,103.8333,2020-05-19,28794.0,22.0,10365.0,18407.0,Western Pacific
0,Slovakia,48.669,19.699,2020-05-19,1495.0,28.0,1192.0,275.0,Europe
0,Slovenia,46.1512,14.9955,2020-05-19,1467.0,104.0,1338.0,25.0,Europe
0,Somalia,5.152149,46.199616,2020-05-19,1502.0,59.0,178.0,1265.0,Eastern Mediterranean
0,South Africa,-30.5595,22.9375,2020-05-19,17200.0,312.0,7960.0,8928.0,Africa
0,Spain,40.463667,-3.74922,2020-05-19,232037.0,27778.0,150376.0,53883.0,Europe
0,Sri Lanka,7.873054,80.77179699999998,2020-05-19,1027.0,9.0,569.0,449.0,South-East Asia
0,Sudan,12.8628,30.2176,2020-05-19,2728.0,111.0,286.0,2331.0,Eastern Mediterranean
0,Suriname,3.9193,-56.0278,2020-05-19,11.0,1.0,9.0,1.0,Americas
0,Sweden,60.128161,18.643501,2020-05-19,30799.0,3743.0,0.0,27056.0,Europe
0,Switzerland,46.8182,8.2275,2020-05-19,30618.0,1891.0,27700.0,1027.0,Europe
0,Taiwan*,23.7,121.0,2020-05-19,440.0,7.0,398.0,35.0,Western Pacific
0,Tanzania,-6.369028,34.888822,2020-05-19,509.0,21.0,183.0,305.0,Africa
0,Thailand,15.870032,100.992541,2020-05-19,3033.0,56.0,2857.0,120.0,South-East Asia
0,Togo,8.6195,0.8248,2020-05-19,338.0,12.0,107.0,219.0,Africa
0,Trinidad and Tobago,10.6918,-61.2225,2020-05-19,116.0,8.0,107.0,1.0,Americas
0,Tunisia,33.886917,9.537499,2020-05-19,1044.0,47.0,826.0,171.0,Eastern Mediterranean
0,Turkey,38.9637,35.2433,2020-05-19,151615.0,4199.0,112895.0,34521.0,Europe
0,Uganda,1.373333,32.290275,2020-05-19,260.0,0.0,63.0,197.0,Africa
0,Ukraine,48.3794,31.1656,2020-05-19,18876.0,548.0,5632.0,12696.0,Europe
0,United Arab Emirates,23.424076,53.847818,2020-05-19,25063.0,227.0,10791.0,14045.0,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-19,125.0,9.0,78.0,38.0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-19,111.0,1.0,55.0,55.0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-19,555.0,44.0,479.0,32.0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-19,147.0,0.0,145.0,2.0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-19,335.0,24.0,300.0,11.0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-05-19,11.0,1.0,10.0,0.0,Europe
0,United Kingdom,55.3781,-3.4360000000000004,2020-05-19,235547.0,35386.0,0.0,200161.0,Europe
0,Uruguay,-32.5228,-55.7658,2020-05-19,738.0,20.0,579.0,139.0,Americas
0,US,40.0,-100.0,2020-05-19,1535350.0,92965.0,289392.0,1152993.0,Americas
0,Uzbekistan,41.377491,64.585262,2020-05-19,2855.0,13.0,2338.0,504.0,Europe
0,Venezuela,6.4238,-66.5897,2020-05-19,749.0,10.0,253.0,486.0,Americas
0,Vietnam,14.058324,108.277199,2020-05-19,324.0,0.0,263.0,61.0,Western Pacific
0,Zambia,-13.133897,27.849332,2020-05-19,772.0,7.0,192.0,573.0,Africa
0,Zimbabwe,-19.015438,29.154857,2020-05-19,46.0,4.0,18.0,24.0,Africa
0,Dominica,15.415,-61.371,2020-05-19,16.0,0.0,16.0,0.0,Americas
0,Grenada,12.1165,-61.679,2020-05-19,22.0,0.0,14.0,8.0,Americas
0,Mozambique,-18.665695,35.529562,2020-05-19,146.0,0.0,0.0,146.0,Africa
0,Syria,34.802075,38.99681500000001,2020-05-19,58.0,3.0,0.0,55.0,Eastern Mediterranean
0,Timor-Leste,-8.874217,125.727539,2020-05-19,24.0,0.0,0.0,24.0,South-East Asia
0,Belize,17.1899,-88.4976,2020-05-19,18.0,2.0,16.0,0.0,Americas
0,Laos,19.85627,102.495496,2020-05-19,19.0,0.0,14.0,5.0,Western Pacific
0,Libya,26.3351,17.228331,2020-05-19,68.0,3.0,35.0,30.0,Eastern Mediterranean
0,West Bank and Gaza,31.9522,35.2332,2020-05-19,391.0,2.0,346.0,43.0,Eastern Mediterranean
0,Guinea-Bissau,11.8037,-15.1804,2020-05-19,1038.0,6.0,42.0,990.0,Africa
0,Mali,17.570692,-3.996166000000001,2020-05-19,901.0,53.0,529.0,319.0,Africa
0,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-19,15.0,0.0,15.0,0.0,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-05-19,5.0,0.0,0.0,5.0,Americas
Yukon,Canada,64.2823,-135.0,2020-05-19,11.0,0.0,0.0,11.0,Americas
0,Kosovo,42.602636,20.902977,2020-05-19,989.0,29.0,769.0,191.0,Europe
0,Burma,21.9162,95.956,2020-05-19,193.0,6.0,104.0,83.0,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,2020-05-19,3.0,0.0,3.0,0.0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-19,8.0,1.0,6.0,1.0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-19,12.0,1.0,10.0,1.0,Europe
0,Botswana,-22.3285,24.6849,2020-05-19,25.0,1.0,17.0,7.0,Africa
0,Burundi,-3.3731,29.9189,2020-05-19,42.0,1.0,20.0,21.0,Africa
0,Sierra Leone,8.460555000000001,-11.779889,2020-05-19,534.0,33.0,167.0,334.0,Africa
0,Malawi,-13.2543,34.3015,2020-05-19,70.0,3.0,27.0,40.0,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-19,13.0,0.0,13.0,0.0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-19,1.0,0.0,1.0,0.0,Europe
0,South Sudan,6.877000000000002,31.307,2020-05-19,290.0,4.0,4.0,282.0,Africa
0,Western Sahara,24.2155,-12.8858,2020-05-19,6.0,0.0,6.0,0.0,Africa
0,Sao Tome and Principe,0.1864,6.6131,2020-05-19,251.0,8.0,4.0,239.0,Africa
0,Yemen,15.552727,48.516388,2020-05-19,167.0,28.0,5.0,134.0,Eastern Mediterranean
0,Comoros,-11.6455,43.3333,2020-05-19,11.0,1.0,3.0,7.0,Africa
0,Tajikistan,38.861,71.2761,2020-05-19,1936.0,41.0,641.0,1254.0,Europe
0,Lesotho,-29.61,28.2336,2020-05-19,1.0,0.0,0.0,1.0,Africa
0,Afghanistan,33.93911,67.709953,2020-05-20,8145.0,187.0,930.0,7028.0,Eastern Mediterranean
0,Albania,41.1533,20.1683,2020-05-20,964.0,31.0,758.0,175.0,Europe
0,Algeria,28.0339,1.6596,2020-05-20,7542.0,568.0,3968.0,3006.0,Africa
0,Andorra,42.5063,1.5218,2020-05-20,762.0,51.0,639.0,72.0,Europe
0,Angola,-11.2027,17.8739,2020-05-20,52.0,3.0,17.0,32.0,Africa
0,Antigua and Barbuda,17.0608,-61.7964,2020-05-20,25.0,3.0,19.0,3.0,Americas
0,Argentina,-38.4161,-63.6167,2020-05-20,9283.0,403.0,2933.0,5947.0,Americas
0,Armenia,40.0691,45.0382,2020-05-20,5271.0,67.0,2419.0,2785.0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-20,107.0,3.0,104.0,0.0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-05-20,3082.0,47.0,2648.0,387.0,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-05-20,29.0,0.0,29.0,0.0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-05-20,1058.0,6.0,1040.0,12.0,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-05-20,439.0,4.0,435.0,0.0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-05-20,228.0,13.0,196.0,19.0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-05-20,1581.0,18.0,1473.0,90.0,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-05-20,557.0,9.0,545.0,3.0,Western Pacific
0,Austria,47.5162,14.5501,2020-05-20,16353.0,633.0,14882.0,838.0,Europe
0,Azerbaijan,40.1431,47.5769,2020-05-20,3631.0,43.0,2253.0,1335.0,Europe
0,Bahamas,25.025885,-78.035889,2020-05-20,97.0,11.0,43.0,43.0,Americas
0,Bahrain,26.0275,50.55,2020-05-20,7888.0,12.0,3568.0,4308.0,Eastern Mediterranean
0,Bangladesh,23.685,90.3563,2020-05-20,26738.0,386.0,5207.0,21145.0,South-East Asia
0,Barbados,13.1939,-59.5432,2020-05-20,90.0,7.0,70.0,13.0,Americas
0,Belarus,53.7098,27.9534,2020-05-20,32426.0,179.0,11415.0,20832.0,Europe
0,Belgium,50.8333,4.469936,2020-05-20,55983.0,9150.0,14847.0,31986.0,Europe
0,Benin,9.3077,2.3158,2020-05-20,130.0,2.0,57.0,71.0,Africa
0,Bhutan,27.5142,90.4336,2020-05-20,21.0,0.0,5.0,16.0,South-East Asia
0,Bolivia,-16.2902,-63.5887,2020-05-20,4919.0,199.0,553.0,4167.0,Americas
0,Bosnia and Herzegovina,43.9159,17.6791,2020-05-20,2338.0,136.0,1557.0,645.0,Europe
0,Brazil,-14.235,-51.9253,2020-05-20,291579.0,18859.0,116683.0,156037.0,Americas
0,Brunei,4.5353,114.7277,2020-05-20,141.0,1.0,136.0,4.0,Western Pacific
0,Bulgaria,42.7339,25.4858,2020-05-20,2292.0,116.0,684.0,1492.0,Europe
0,Burkina Faso,12.2383,-1.5616,2020-05-20,809.0,52.0,661.0,96.0,Africa
0,Cabo Verde,16.5388,-23.0418,2020-05-20,349.0,3.0,85.0,261.0,Africa
0,Cambodia,11.55,104.9167,2020-05-20,122.0,0.0,122.0,0.0,Western Pacific
0,Cameroon,3.848,11.5021,2020-05-20,3733.0,146.0,1595.0,1992.0,Africa
Alberta,Canada,53.9333,-116.5765,2020-05-20,6735.0,128.0,0.0,6607.0,Americas
British Columbia,Canada,53.7267,-127.6476,2020-05-20,2467.0,149.0,0.0,2318.0,Americas
Manitoba,Canada,53.7609,-98.8139,2020-05-20,290.0,7.0,0.0,283.0,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-05-20,120.0,0.0,0.0,120.0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-20,260.0,3.0,0.0,257.0,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-05-20,1045.0,57.0,0.0,988.0,Americas
Ontario,Canada,51.2538,-85.3232,2020-05-20,25197.0,2079.0,0.0,23118.0,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-20,27.0,0.0,0.0,27.0,Americas
Quebec,Canada,52.9399,-73.5491,2020-05-20,44784.0,3719.0,0.0,41065.0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-05-20,620.0,7.0,0.0,613.0,Americas
0,Central African Republic,6.6111,20.9394,2020-05-20,418.0,0.0,18.0,400.0,Africa
0,Chad,15.4542,18.7322,2020-05-20,565.0,57.0,177.0,331.0,Africa
0,Chile,-35.6751,-71.543,2020-05-20,62205.0,544.0,22504.0,39157.0,Americas
Anhui,China,31.8257,117.2264,2020-05-20,991.0,6.0,985.0,0.0,Western Pacific
Beijing,China,40.1824,116.4142,2020-05-20,593.0,9.0,578.0,6.0,Western Pacific
Chongqing,China,30.0572,107.874,2020-05-20,579.0,6.0,573.0,0.0,Western Pacific
Fujian,China,26.0789,117.9874,2020-05-20,356.0,1.0,355.0,0.0,Western Pacific
Gansu,China,35.7518,104.2861,2020-05-20,139.0,2.0,137.0,0.0,Western Pacific
Guangdong,China,23.3417,113.4244,2020-05-20,1590.0,8.0,1579.0,3.0,Western Pacific
Guangxi,China,23.8298,108.7881,2020-05-20,254.0,2.0,252.0,0.0,Western Pacific
Guizhou,China,26.8154,106.8748,2020-05-20,147.0,2.0,145.0,0.0,Western Pacific
Hainan,China,19.1959,109.7453,2020-05-20,169.0,6.0,162.0,1.0,Western Pacific
Hebei,China,39.549,116.1306,2020-05-20,328.0,6.0,0.0,322.0,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-05-20,945.0,13.0,932.0,0.0,Western Pacific
Henan,China,37.8957,114.9042,2020-05-20,1276.0,22.0,0.0,1254.0,Western Pacific
Hong Kong,China,22.3,114.2,2020-05-20,1055.0,4.0,1025.0,26.0,Western Pacific
Hubei,China,30.9756,112.2707,2020-05-20,68135.0,4512.0,63616.0,7.0,Western Pacific
Hunan,China,27.6104,111.7088,2020-05-20,1019.0,4.0,1015.0,0.0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-05-20,216.0,1.0,196.0,19.0,Western Pacific
Jiangsu,China,32.9711,119.455,2020-05-20,653.0,0.0,653.0,0.0,Western Pacific
Jiangxi,China,27.614,115.7221,2020-05-20,937.0,1.0,936.0,0.0,Western Pacific
Jilin,China,43.6661,126.1923,2020-05-20,151.0,2.0,123.0,26.0,Western Pacific
Liaoning,China,41.2956,122.6085,2020-05-20,149.0,2.0,144.0,3.0,Western Pacific
Macau,China,22.1667,113.55,2020-05-20,45.0,0.0,44.0,1.0,Western Pacific
Ningxia,China,37.2692,106.1655,2020-05-20,75.0,0.0,75.0,0.0,Western Pacific
Qinghai,China,35.7452,95.9956,2020-05-20,18.0,0.0,18.0,0.0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-05-20,308.0,3.0,303.0,2.0,Western Pacific
Shandong,China,36.3427,118.1498,2020-05-20,788.0,7.0,780.0,1.0,Western Pacific
Shanghai,China,31.202,121.4491,2020-05-20,666.0,7.0,641.0,18.0,Western Pacific
Shanxi,China,37.5777,112.2922,2020-05-20,198.0,0.0,198.0,0.0,Western Pacific
Sichuan,China,30.6171,102.7103,2020-05-20,561.0,3.0,558.0,0.0,Western Pacific
Tianjin,China,39.3054,117.323,2020-05-20,192.0,3.0,187.0,2.0,Western Pacific
Tibet,China,31.6927,88.0924,2020-05-20,1.0,0.0,1.0,0.0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-05-20,76.0,3.0,73.0,0.0,Western Pacific
Yunnan,China,24.974,101.487,2020-05-20,185.0,2.0,183.0,0.0,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-05-20,1268.0,1.0,1267.0,0.0,Western Pacific
0,Colombia,4.5709,-74.2973,2020-05-20,17687.0,630.0,4256.0,12801.0,Americas
0,Congo (Brazzaville),-0.228,15.8277,2020-05-20,420.0,15.0,132.0,273.0,Africa
0,Congo (Kinshasa),-4.0383,21.7587,2020-05-20,1731.0,61.0,302.0,1368.0,Africa
0,Costa Rica,9.7489,-83.7534,2020-05-20,897.0,10.0,582.0,305.0,Americas
0,Cote d'Ivoire,7.54,-5.5471,2020-05-20,2231.0,29.0,1083.0,1119.0,Africa
0,Croatia,45.1,15.2,2020-05-20,2234.0,96.0,1978.0,160.0,Europe
0,Cuba,21.521757,-77.78116700000002,2020-05-20,1900.0,79.0,1573.0,248.0,Americas
0,Cyprus,35.1264,33.4299,2020-05-20,922.0,17.0,516.0,389.0,Europe
0,Czechia,49.8175,15.473,2020-05-20,8721.0,304.0,5830.0,2587.0,Europe
Faroe Islands,Denmark,61.8926,-6.9118,2020-05-20,187.0,0.0,187.0,0.0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-05-20,11.0,0.0,11.0,0.0,Europe
0,Denmark,56.2639,9.5018,2020-05-20,11117.0,554.0,9536.0,1027.0,Europe
0,Djibouti,11.8251,42.5903,2020-05-20,1828.0,9.0,1052.0,767.0,Eastern Mediterranean
0,Dominican Republic,18.7357,-70.1627,2020-05-20,13477.0,446.0,7142.0,5889.0,Americas
0,Ecuador,-1.8312,-78.1834,2020-05-20,34854.0,2888.0,3557.0,28409.0,Americas
0,Egypt,26.820553000000004,30.802498,2020-05-20,14229.0,680.0,3994.0,9555.0,Eastern Mediterranean
0,El Salvador,13.7942,-88.8965,2020-05-20,1571.0,31.0,537.0,1003.0,Americas
0,Equatorial Guinea,1.6508,10.2679,2020-05-20,890.0,7.0,22.0,861.0,Africa
0,Eritrea,15.1794,39.7823,2020-05-20,39.0,0.0,39.0,0.0,Africa
0,Estonia,58.5953,25.0136,2020-05-20,1794.0,64.0,956.0,774.0,Europe
0,Eswatini,-26.5225,31.4659,2020-05-20,217.0,2.0,97.0,118.0,Africa
0,Ethiopia,9.145,40.4897,2020-05-20,389.0,5.0,122.0,262.0,Africa
0,Fiji,-17.7134,178.065,2020-05-20,18.0,0.0,15.0,3.0,Western Pacific
0,Finland,61.92411,25.748151,2020-05-20,6443.0,304.0,4800.0,1339.0,Europe
French Guiana,France,3.9339,-53.1258,2020-05-20,237.0,1.0,136.0,100.0,Europe
French Polynesia,France,-17.6797,149.4068,2020-05-20,60.0,0.0,60.0,0.0,Europe
Guadeloupe,France,16.265,-61.551,2020-05-20,155.0,13.0,109.0,33.0,Europe
Mayotte,France,-12.8275,45.166244,2020-05-20,1475.0,19.0,894.0,562.0,Europe
New Caledonia,France,-20.904305,165.618042,2020-05-20,18.0,0.0,18.0,0.0,Europe
Reunion,France,-21.1151,55.5364,2020-05-20,447.0,1.0,411.0,35.0,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-05-20,6.0,0.0,6.0,0.0,Europe
St Martin,France,18.0708,-63.0501,2020-05-20,40.0,3.0,33.0,4.0,Europe
Martinique,France,14.6415,-61.0242,2020-05-20,192.0,14.0,91.0,87.0,Europe
0,France,46.2276,2.2137,2020-05-20,179069.0,28084.0,61713.0,89272.0,Europe
0,Gabon,-0.8037,11.6094,2020-05-20,1567.0,12.0,365.0,1190.0,Africa
0,Gambia,13.4432,-15.3101,2020-05-20,24.0,1.0,13.0,10.0,Africa
0,Georgia,42.3154,43.3569,2020-05-20,713.0,12.0,475.0,226.0,Europe
0,Germany,51.165691,10.451526,2020-05-20,178473.0,8144.0,156966.0,13363.0,Europe
0,Ghana,7.9465,-1.0232,2020-05-20,6269.0,31.0,1898.0,4340.0,Africa
0,Greece,39.0742,21.8243,2020-05-20,2850.0,166.0,1374.0,1310.0,Europe
0,Guatemala,15.7835,-90.2308,2020-05-20,2265.0,45.0,159.0,2061.0,Americas
0,Guinea,9.9456,-9.6966,2020-05-20,2863.0,18.0,1525.0,1320.0,Africa
0,Guyana,4.860416000000002,-58.93018000000001,2020-05-20,125.0,10.0,47.0,68.0,Americas
0,Haiti,18.9712,-72.2852,2020-05-20,596.0,22.0,21.0,553.0,Americas
0,Holy See,41.9029,12.4534,2020-05-20,12.0,0.0,2.0,10.0,Europe
0,Honduras,15.2,-86.2419,2020-05-20,2955.0,147.0,349.0,2459.0,Americas
0,Hungary,47.1625,19.5033,2020-05-20,3598.0,470.0,1454.0,1674.0,Europe
0,Iceland,64.9631,-19.0208,2020-05-20,1803.0,10.0,1789.0,4.0,Europe
0,India,20.593684,78.96288,2020-05-20,112028.0,3434.0,45422.0,63172.0,South-East Asia
0,Indonesia,-0.7893,113.9213,2020-05-20,19189.0,1242.0,4575.0,13372.0,South-East Asia
0,Iran,32.427908,53.68804599999999,2020-05-20,126949.0,7183.0,98808.0,20958.0,Eastern Mediterranean
0,Iraq,33.223191,43.679291,2020-05-20,3724.0,134.0,2438.0,1152.0,Eastern Mediterranean
0,Ireland,53.1424,-7.6921,2020-05-20,24315.0,1571.0,21060.0,1684.0,Europe
0,Israel,31.046051,34.851612,2020-05-20,16667.0,279.0,13504.0,2884.0,Europe
0,Italy,41.87194,12.56738,2020-05-20,227364.0,32330.0,132282.0,62752.0,Europe
0,Jamaica,18.1096,-77.2975,2020-05-20,529.0,9.0,171.0,349.0,Americas
0,Japan,36.204824,138.252924,2020-05-20,16321.0,818.0,11564.0,3939.0,Western Pacific
0,Jordan,31.24,36.51,2020-05-20,672.0,9.0,446.0,217.0,Eastern Mediterranean
0,Kazakhstan,48.0196,66.9237,2020-05-20,6969.0,35.0,3734.0,3200.0,Europe
0,Kenya,-0.0236,37.9062,2020-05-20,1029.0,50.0,366.0,613.0,Africa
0,South Korea,35.90775700000001,127.766922,2020-05-20,11122.0,264.0,10135.0,723.0,Western Pacific
0,Kuwait,29.31166,47.481766,2020-05-20,17568.0,124.0,4885.0,12559.0,Eastern Mediterranean
0,Kyrgyzstan,41.20438,74.766098,2020-05-20,1270.0,14.0,910.0,346.0,Europe
0,Latvia,56.8796,24.6032,2020-05-20,1016.0,21.0,694.0,301.0,Europe
0,Lebanon,33.8547,35.8623,2020-05-20,961.0,26.0,251.0,684.0,Eastern Mediterranean
0,Liberia,6.4280550000000005,-9.429499,2020-05-20,238.0,23.0,128.0,87.0,Africa
0,Liechtenstein,47.14,9.55,2020-05-20,82.0,1.0,81.0,0.0,Europe
0,Lithuania,55.1694,23.8813,2020-05-20,1577.0,60.0,1049.0,468.0,Europe
0,Luxembourg,49.8153,6.1296,2020-05-20,3971.0,109.0,3728.0,134.0,Europe
0,Madagascar,-18.766947,46.869107,2020-05-20,371.0,2.0,131.0,238.0,Africa
0,Malaysia,4.210483999999999,101.975766,2020-05-20,7009.0,114.0,5706.0,1189.0,Western Pacific
0,Maldives,3.2028,73.2207,2020-05-20,1186.0,4.0,91.0,1091.0,South-East Asia
0,Malta,35.9375,14.3754,2020-05-20,584.0,6.0,465.0,113.0,Europe
0,Mauritania,21.0079,-10.9408,2020-05-20,141.0,4.0,7.0,130.0,Africa
0,Mauritius,-20.348404,57.552152,2020-05-20,332.0,10.0,322.0,0.0,Africa
0,Mexico,23.6345,-102.5528,2020-05-20,56594.0,6090.0,38419.0,12085.0,Americas
0,Moldova,47.4116,28.3699,2020-05-20,6553.0,228.0,2953.0,3372.0,Europe
0,Monaco,43.7333,7.4167,2020-05-20,97.0,4.0,90.0,3.0,Europe
0,Mongolia,46.8625,103.8467,2020-05-20,140.0,0.0,26.0,114.0,Western Pacific
0,Montenegro,42.708678000000006,19.37439,2020-05-20,324.0,9.0,312.0,3.0,Europe
0,Morocco,31.7917,-7.0926,2020-05-20,7133.0,194.0,4098.0,2841.0,Eastern Mediterranean
0,Namibia,-22.9576,18.4904,2020-05-20,16.0,0.0,14.0,2.0,Africa
0,Nepal,28.1667,84.25,2020-05-20,427.0,2.0,45.0,380.0,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,2020-05-20,101.0,3.0,95.0,3.0,Europe
Curacao,Netherlands,12.1696,-68.99,2020-05-20,16.0,1.0,14.0,1.0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-20,77.0,15.0,54.0,8.0,Europe
0,Netherlands,52.1326,5.2913,2020-05-20,44447.0,5748.0,0.0,38699.0,Europe
0,New Zealand,-40.9006,174.886,2020-05-20,1503.0,21.0,1452.0,30.0,Western Pacific
0,Nicaragua,12.865416,-85.207229,2020-05-20,254.0,17.0,199.0,38.0,Americas
0,Niger,17.607789,8.081666,2020-05-20,920.0,58.0,738.0,124.0,Africa
0,Nigeria,9.082,8.6753,2020-05-20,6677.0,200.0,1840.0,4637.0,Africa
0,North Macedonia,41.6086,21.7453,2020-05-20,1858.0,110.0,1367.0,381.0,Europe
0,Norway,60.472,8.4689,2020-05-20,8281.0,234.0,32.0,8015.0,Europe
0,Oman,21.512583,55.92325500000001,2020-05-20,6043.0,30.0,1661.0,4352.0,Eastern Mediterranean
0,Pakistan,30.3753,69.3451,2020-05-20,48091.0,1017.0,14155.0,32919.0,Eastern Mediterranean
0,Panama,8.538,-80.7821,2020-05-20,9977.0,287.0,6194.0,3496.0,Americas
0,Papua New Guinea,-6.314993,143.95555,2020-05-20,8.0,0.0,8.0,0.0,Western Pacific
0,Paraguay,-23.4425,-58.4438,2020-05-20,833.0,11.0,242.0,580.0,Americas
0,Peru,-9.19,-75.0152,2020-05-20,104020.0,3024.0,41968.0,59028.0,Americas
0,Philippines,12.879721,121.774017,2020-05-20,13221.0,842.0,2932.0,9447.0,Western Pacific
0,Poland,51.9194,19.1451,2020-05-20,19739.0,962.0,8183.0,10594.0,Europe
0,Portugal,39.3999,-8.2245,2020-05-20,29660.0,1263.0,6452.0,21945.0,Europe
0,Qatar,25.3548,51.1839,2020-05-20,37097.0,16.0,6600.0,30481.0,Eastern Mediterranean
0,Romania,45.9432,24.9668,2020-05-20,17387.0,1147.0,10356.0,5884.0,Europe
0,Russia,61.52401,105.318756,2020-05-20,308705.0,2972.0,85392.0,220341.0,Europe
0,Rwanda,-1.9403,29.8739,2020-05-20,314.0,0.0,216.0,98.0,Africa
0,Saint Lucia,13.9094,-60.9789,2020-05-20,18.0,0.0,18.0,0.0,Americas
0,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-20,18.0,0.0,14.0,4.0,Americas
0,San Marino,43.9424,12.4578,2020-05-20,656.0,41.0,220.0,395.0,Europe
0,Saudi Arabia,23.885942,45.079162,2020-05-20,62545.0,339.0,33478.0,28728.0,Eastern Mediterranean
0,Senegal,14.4974,-14.4524,2020-05-20,2714.0,30.0,1186.0,1498.0,Africa
0,Serbia,44.0165,21.0059,2020-05-20,10833.0,235.0,5067.0,5531.0,Europe
0,Seychelles,-4.6796,55.492,2020-05-20,11.0,0.0,11.0,0.0,Africa
